Product_ID,Specs
555,"Fujifilm  J30 comes with a  1/2.3"" (~ 6.16 x 4.62 mm) CCD sensor, which has a diagonal of  7.70 mm (0.3"") and a surface area of 28.46 mm²."
556,"Fujifilm  A150 comes with a  1/2.3"" (~ 6.16 x 4.62 mm) CCD sensor, which has a diagonal of  7.70 mm (0.3"") and a surface area of 28.46 mm²."
557,"Fujifilm  J35 comes with a  1/2.3"" (~ 6.16 x 4.62 mm) CCD sensor, which has a diagonal of  7.70 mm (0.3"") and a surface area of 28.46 mm²."
558,"Fujifilm  Z37 comes with a  1/2.3"" (~ 6.16 x 4.62 mm) CCD sensor, which has a diagonal of  7.70 mm (0.3"") and a surface area of 28.46 mm²."
559,"Fujifilm  F75EXR comes with a  1/2"" (~ 6.4 x 4.8 mm) CCD sensor, which has a diagonal of  8.00 mm (0.31"") and a surface area of 30.72 mm²."
560,"Fujifilm  J120 comes with a  1/2.3"" (~ 6.16 x 4.62 mm) CCD sensor, which has a diagonal of  7.70 mm (0.3"") and a surface area of 28.46 mm²."
561,"Fujifilm  J25 comes with a  1/2.3"" (~ 6.16 x 4.62 mm) CCD sensor, which has a diagonal of  7.70 mm (0.3"") and a surface area of 28.46 mm²."
562,"Fujifilm  J10 comes with a  1/2.5"" (~ 5.75 x 4.32 mm) CCD sensor, which has a diagonal of  7.19 mm (0.28"") and a surface area of 24.84 mm²."
563,"Fujifilm  J150w comes with a  1/2.3"" (~ 6.16 x 4.62 mm) CCD sensor, which has a diagonal of  7.70 mm (0.3"") and a surface area of 28.46 mm²."
564,"Fujifilm  S8100fd comes with a  1/2.3"" (~ 6.16 x 4.62 mm) CCD sensor, which has a diagonal of  7.70 mm (0.3"") and a surface area of 28.46 mm²."
565,"Fujifilm  J15 comes with a  1/2.5"" (~ 5.75 x 4.32 mm) CCD sensor, which has a diagonal of  7.19 mm (0.28"") and a surface area of 24.84 mm²."
566,"Fujifilm  J250 comes with a  1/2.3"" (~ 6.16 x 4.62 mm) CCD sensor, which has a diagonal of  7.70 mm (0.3"") and a surface area of 28.46 mm²."
567,"Fujifilm  S2000hd comes with a  1/2.3"" (~ 6.16 x 4.62 mm) CCD sensor, which has a diagonal of  7.70 mm (0.3"") and a surface area of 28.46 mm²."
568,"Fujifilm  F100fd comes with a  1/1.6"" (~ 8 x 6 mm) CCD sensor, which has a diagonal of  10.00 mm (0.39"") and a surface area of 48.00 mm²."
569,"Fujifilm  S100fs comes with a  2/3"" (~ 8.8 x 6.6 mm) CCD sensor, which has a diagonal of  11.00 mm (0.43"") and a surface area of 58.08 mm²."
570,"Fujifilm  J100 comes with a  1/2.3"" (~ 6.16 x 4.62 mm) CCD sensor, which has a diagonal of  7.70 mm (0.3"") and a surface area of 28.46 mm²."
571,"Fujifilm  J20 comes with a  1/2.3"" (~ 6.16 x 4.62 mm) CCD sensor, which has a diagonal of  7.70 mm (0.3"") and a surface area of 28.46 mm²."
572,"Fujifilm  Z200fd comes with a  1/2.3"" (~ 6.16 x 4.62 mm) CCD sensor, which has a diagonal of  7.70 mm (0.3"") and a surface area of 28.46 mm²."
573,"Fujifilm  J22 comes with a  1/2.3"" (~ 6.16 x 4.62 mm) CCD sensor, which has a diagonal of  7.70 mm (0.3"") and a surface area of 28.46 mm²."
574,"Fujifilm  S1000fd comes with a  1/2.3"" (~ 6.16 x 4.62 mm) CCD sensor, which has a diagonal of  7.70 mm (0.3"") and a surface area of 28.46 mm²."
575,"Fujifilm  J110w comes with a  1/2.3"" (~ 6.16 x 4.62 mm) CCD sensor, which has a diagonal of  7.70 mm (0.3"") and a surface area of 28.46 mm²."
576,"Fujifilm  A850 comes with a  1/2.5"" (~ 5.75 x 4.32 mm) CCD sensor, which has a diagonal of  7.19 mm (0.28"") and a surface area of 24.84 mm²."
577,"Fujifilm  F60fd comes with a  1/1.6"" (~ 8 x 6 mm) CCD sensor, which has a diagonal of  10.00 mm (0.39"") and a surface area of 48.00 mm²."
578,"Fujifilm  J210 comes with a  1/2.3"" (~ 6.16 x 4.62 mm) CCD sensor, which has a diagonal of  7.70 mm (0.3"") and a surface area of 28.46 mm²."
579,"Fujifilm  J50 comes with a  1/2.5"" (~ 5.75 x 4.32 mm) CCD sensor, which has a diagonal of  7.19 mm (0.28"") and a surface area of 24.84 mm²."
580,"Fujifilm  J12 comes with a  1/2.5"" (~ 5.75 x 4.32 mm) CCD sensor, which has a diagonal of  7.19 mm (0.28"") and a surface area of 24.84 mm²."
581,"Fujifilm  Z20fd comes with a  1/2.3"" (~ 6.16 x 4.62 mm) CCD sensor, which has a diagonal of  7.70 mm (0.3"") and a surface area of 28.46 mm²."
582,"Fujifilm  IS Pro comes with a  23 x 15.5 mm CCD sensor, which has a diagonal of  27.74 mm (1.09"") and a surface area of 356.50 mm²."
583,"Fujifilm  A900 comes with a  1/1.6"" (~ 8 x 6 mm) CCD sensor, which has a diagonal of  10.00 mm (0.39"") and a surface area of 48.00 mm²."
584,"Fujifilm  F47fd comes with a  1/1.6"" (~ 8 x 6 mm) CCD sensor, which has a diagonal of  10.00 mm (0.39"") and a surface area of 48.00 mm²."
585,"Fujifilm  S5700 Zoom comes with a  1/2.5"" (~ 5.75 x 4.32 mm) CCD sensor, which has a diagonal of  7.19 mm (0.28"") and a surface area of 24.84 mm²."
586,"Fujifilm  IS-1 comes with a  1/1.6"" (~ 8 x 6 mm) CCD sensor, which has a diagonal of  10.00 mm (0.39"") and a surface area of 48.00 mm²."
587,"Fujifilm  A920 comes with a  1/1.6"" (~ 8 x 6 mm) CCD sensor, which has a diagonal of  10.00 mm (0.39"") and a surface area of 48.00 mm²."
588,"Fujifilm  Z5fd comes with a  1/2.5"" (~ 5.75 x 4.32 mm) CCD sensor, which has a diagonal of  7.19 mm (0.28"") and a surface area of 24.84 mm²."
589,"Fujifilm  F45fd comes with a  1/1.6"" (~ 8 x 6 mm) CCD sensor, which has a diagonal of  10.00 mm (0.39"") and a surface area of 48.00 mm²."
590,"Fujifilm  A800 comes with a  1/1.6"" (~ 8 x 6 mm) CCD sensor, which has a diagonal of  10.00 mm (0.39"") and a surface area of 48.00 mm²."
591,"Fujifilm  S5800 comes with a  1/2.5"" (~ 5.75 x 4.32 mm) CCD sensor, which has a diagonal of  7.19 mm (0.28"") and a surface area of 24.84 mm²."
592,"Fujifilm  Z10fd comes with a  1/2.5"" (~ 5.75 x 4.32 mm) CCD sensor, which has a diagonal of  7.19 mm (0.28"") and a surface area of 24.84 mm²."
593,"Fujifilm  A825 comes with a  1/1.6"" (~ 8 x 6 mm) CCD sensor, which has a diagonal of  10.00 mm (0.39"") and a surface area of 48.00 mm²."
594,"Fujifilm  A610 comes with a  1/2.5"" (~ 5.75 x 4.32 mm) CCD sensor, which has a diagonal of  7.19 mm (0.28"") and a surface area of 24.84 mm²."
595,"Fujifilm  S8000fd comes with a  1/2.35"" (~ 6.03 x 4.52 mm) CCD sensor, which has a diagonal of  7.54 mm (0.3"") and a surface area of 27.26 mm²."
596,"Fujifilm  F480 Zoom comes with a  1/2.5"" (~ 5.75 x 4.32 mm) CCD sensor, which has a diagonal of  7.19 mm (0.28"") and a surface area of 24.84 mm²."
597,"Fujifilm  A820 comes with a  1/1.6"" (~ 8 x 6 mm) CCD sensor, which has a diagonal of  10.00 mm (0.39"") and a surface area of 48.00 mm²."
598,"Fujifilm  F40fd comes with a  1/1.6"" (~ 8 x 6 mm) CCD sensor, which has a diagonal of  10.00 mm (0.39"") and a surface area of 48.00 mm²."
599,"Fujifilm  F50fd comes with a  1/1.6"" (~ 8 x 6 mm) CCD sensor, which has a diagonal of  10.00 mm (0.39"") and a surface area of 48.00 mm²."
600,"Fujifilm  IS Pro comes with a  23 x 15.5 mm CCD sensor, which has a diagonal of  27.74 mm (1.09"") and a surface area of 356.50 mm²."
601,"Fujifilm  A900 comes with a  1/1.6"" (~ 8 x 6 mm) CCD sensor, which has a diagonal of  10.00 mm (0.39"") and a surface area of 48.00 mm²."
602,"Fujifilm  A510 comes with a  1/2.5"" (~ 5.75 x 4.32 mm) CCD sensor, which has a diagonal of  7.19 mm (0.28"") and a surface area of 24.84 mm²."
603,"Fujifilm  F30 Zoom comes with a  1/1.7"" (~ 7.53 x 5.64 mm) CCD sensor, which has a diagonal of  9.41 mm (0.37"") and a surface area of 42.47 mm²."
604,"Fujifilm  V10 Zoom comes with a  1/2.5"" (~ 5.75 x 4.32 mm) CCD sensor, which has a diagonal of  7.19 mm (0.28"") and a surface area of 24.84 mm²."
605,"Fujifilm  S9100 comes with a  1/1.6"" (~ 8 x 6 mm) CCD sensor, which has a diagonal of  10.00 mm (0.39"") and a surface area of 48.00 mm²."
606,"Fujifilm  F650 Zoom comes with a  1/2.5"" (~ 5.75 x 4.32 mm) CCD sensor, which has a diagonal of  7.19 mm (0.28"") and a surface area of 24.84 mm²."
607,"Fujifilm  S9600 comes with a  1/1.6"" (~ 8 x 6 mm) CCD sensor, which has a diagonal of  10.00 mm (0.39"") and a surface area of 48.00 mm²."
608,"Fujifilm  F20 Zoom comes with a  1/1.7"" (~ 7.53 x 5.64 mm) CCD sensor, which has a diagonal of  9.41 mm (0.37"") and a surface area of 42.47 mm²."
609,"Fujifilm  A510 comes with a  1/2.5"" (~ 5.75 x 4.32 mm) CCD sensor, which has a diagonal of  7.19 mm (0.28"") and a surface area of 24.84 mm²."
610,"Fujifilm  F30 Zoom comes with a  1/1.7"" (~ 7.53 x 5.64 mm) CCD sensor, which has a diagonal of  9.41 mm (0.37"") and a surface area of 42.47 mm²."
611,"Fujifilm  V10 Zoom comes with a  1/2.5"" (~ 5.75 x 4.32 mm) CCD sensor, which has a diagonal of  7.19 mm (0.28"") and a surface area of 24.84 mm²."
612,"Fujifilm  S9100 comes with a  1/1.6"" (~ 8 x 6 mm) CCD sensor, which has a diagonal of  10.00 mm (0.39"") and a surface area of 48.00 mm²."
613,"Fujifilm  F650 Zoom comes with a  1/2.5"" (~ 5.75 x 4.32 mm) CCD sensor, which has a diagonal of  7.19 mm (0.28"") and a surface area of 24.84 mm²."
614,"Fujifilm  S9600 comes with a  1/1.6"" (~ 8 x 6 mm) CCD sensor, which has a diagonal of  10.00 mm (0.39"") and a surface area of 48.00 mm²."
615,"Fujifilm  F20 Zoom comes with a  1/1.7"" (~ 7.53 x 5.64 mm) CCD sensor, which has a diagonal of  9.41 mm (0.37"") and a surface area of 42.47 mm²."
616,"Fujifilm  A400 Zoom comes with a  1/2.5"" (~ 5.75 x 4.32 mm) CCD sensor, which has a diagonal of  7.19 mm (0.28"") and a surface area of 24.84 mm²."
617,"Fujifilm  S5 Pro comes with a  23 x 15.5 mm CCD sensor, which has a diagonal of  27.74 mm (1.09"") and a surface area of 356.50 mm²."
618,"Fujifilm  S6500fd comes with a  1/1.7"" (~ 7.53 x 5.64 mm) CCD sensor, which has a diagonal of  9.41 mm (0.37"") and a surface area of 42.47 mm²."
619,"Fujifilm  F10 Zoom comes with a  1/1.7"" (~ 7.53 x 5.64 mm) CCD sensor, which has a diagonal of  9.41 mm (0.37"") and a surface area of 42.47 mm²."
620,"Fujifilm  Z2 comes with a  1/2.5"" (~ 5.75 x 4.32 mm) CCD sensor, which has a diagonal of  7.19 mm (0.28"") and a surface area of 24.84 mm²."
621,"Fujifilm  S9000 Zoom comes with a  1/1.6"" (~ 8 x 6 mm) CCD sensor, which has a diagonal of  10.00 mm (0.39"") and a surface area of 48.00 mm²."
622,"Fujifilm  S5200 Zoom comes with a  1/2.5"" (~ 5.75 x 4.32 mm) CCD sensor, which has a diagonal of  7.19 mm (0.28"") and a surface area of 24.84 mm²."
623,"Fujifilm  A345 Zoom comes with a  1/2.5"" (~ 5.75 x 4.32 mm) CCD sensor, which has a diagonal of  7.19 mm (0.28"") and a surface area of 24.84 mm²."
624,"Fujifilm  S5600 Zoom comes with a  1/2.5"" (~ 5.75 x 4.32 mm) CCD sensor, which has a diagonal of  7.19 mm (0.28"") and a surface area of 24.84 mm²."
625,"Fujifilm  Q1 comes with a  1/2"" (~ 6.4 x 4.8 mm) CMOS sensor, which has a diagonal of  8.00 mm (0.31"") and a surface area of 30.72 mm²."
626,"Fujifilm  A350 Zoom comes with a  1/2.5"" (~ 5.75 x 4.32 mm) CCD sensor, which has a diagonal of  7.19 mm (0.28"") and a surface area of 24.84 mm²."
627,"Fujifilm  S9500 comes with a  1/1.6"" (~ 8 x 6 mm) CCD sensor, which has a diagonal of  10.00 mm (0.39"") and a surface area of 48.00 mm²."
628,"Fujifilm  F11 Zoom comes with a  1/1.7"" (~ 7.53 x 5.64 mm) CCD sensor, which has a diagonal of  9.41 mm (0.37"") and a surface area of 42.47 mm²."
629,"Fujifilm  Z1 comes with a  1/2.5"" (~ 5.75 x 4.32 mm) CCD sensor, which has a diagonal of  7.19 mm (0.28"") and a surface area of 24.84 mm²."
630,"Fujifilm  F460 comes with a  1/2.5"" (~ 5.75 x 4.32 mm) CCD sensor, which has a diagonal of  7.19 mm (0.28"") and a surface area of 24.84 mm²."
631,"Fujifilm  E900 Zoom comes with a  1/1.6"" (~ 8 x 6 mm) CCD sensor, which has a diagonal of  10.00 mm (0.39"") and a surface area of 48.00 mm²."
632,"Fujifilm  A340 comes with a  1/2.7"" (~ 5.33 x 4 mm) CCD sensor, which has a diagonal of  6.66 mm (0.26"") and a surface area of 21.32 mm²."
633,"Fujifilm  F440 Zoom comes with a  1/2.5"" (~ 5.75 x 4.32 mm) CCD sensor, which has a diagonal of  7.19 mm (0.28"") and a surface area of 24.84 mm²."
634,"Fujifilm  E500 Zoom comes with a  1/2.5"" (~ 5.75 x 4.32 mm) CCD sensor, which has a diagonal of  7.19 mm (0.28"") and a surface area of 24.84 mm²."
635,"Fujifilm Bigjob HD1 comes with a  1/2.7"" (~ 5.33 x 4 mm) CCD sensor, which has a diagonal of  6.66 mm (0.26"") and a surface area of 21.32 mm²."
636,"Fujifilm  F710 comes with a  1/1.7"" (~ 7.53 x 5.64 mm) CCD sensor, which has a diagonal of  9.41 mm (0.37"") and a surface area of 42.47 mm²."
637,"Fujifilm  F810 Zoom comes with a  1/1.7"" (~ 7.53 x 5.64 mm) CCD sensor, which has a diagonal of  9.41 mm (0.37"") and a surface area of 42.47 mm²."
638,"Fujifilm  S20 Pro comes with a  1/1.7"" (~ 7.53 x 5.64 mm) CCD sensor, which has a diagonal of  9.41 mm (0.37"") and a surface area of 42.47 mm²."
639,"Fujifilm  S3 Pro comes with a  23.5 x 15.6 mm CCD sensor, which has a diagonal of  28.21 mm (1.11"") and a surface area of 366.60 mm²."
640,"Fujifilm  S5100 Zoom comes with a  1/2.7"" (~ 5.33 x 4 mm) CCD sensor, which has a diagonal of  6.66 mm (0.26"") and a surface area of 21.32 mm²."
641,"Fujifilm  S5500 Zoom comes with a  1/2.7"" (~ 5.33 x 4 mm) CCD sensor, which has a diagonal of  6.66 mm (0.26"") and a surface area of 21.32 mm²."
642,"Fujifilm  A340 comes with a  1/2.7"" (~ 5.33 x 4 mm) CCD sensor, which has a diagonal of  6.66 mm (0.26"") and a surface area of 21.32 mm²."
643,"Fujifilm  F440 Zoom comes with a  1/2.5"" (~ 5.75 x 4.32 mm) CCD sensor, which has a diagonal of  7.19 mm (0.28"") and a surface area of 24.84 mm²."
644,"Fujifilm  S3500 Zoom comes with a  1/2.7"" (~ 5.33 x 4 mm) CCD sensor, which has a diagonal of  6.66 mm (0.26"") and a surface area of 21.32 mm²."
645,"Fujifilm  F455 Zoom comes with a  1/2.5"" (~ 5.75 x 4.32 mm) CCD sensor, which has a diagonal of  7.19 mm (0.28"") and a surface area of 24.84 mm²."
646,"Fujifilm  F450 Zoom comes with a  1/2.5"" (~ 5.75 x 4.32 mm) CCD sensor, which has a diagonal of  7.19 mm (0.28"") and a surface area of 24.84 mm²."
647,"Fujifilm  E510 Zoom comes with a  1/2.5"" (~ 5.75 x 4.32 mm) CCD sensor, which has a diagonal of  7.19 mm (0.28"") and a surface area of 24.84 mm²."
648,"Fujifilm  A120 comes with a  1/2.7"" (~ 5.33 x 4 mm) CCD sensor, which has a diagonal of  6.66 mm (0.26"") and a surface area of 21.32 mm²."
649,"Fujifilm  F410 Zoom comes with a  1/2.7"" (~ 5.33 x 4 mm) CCD sensor, which has a diagonal of  6.66 mm (0.26"") and a surface area of 21.32 mm²."
650,"Fujifilm  S7000 Zoom comes with a  1/1.7"" (~ 7.53 x 5.64 mm) CCD sensor, which has a diagonal of  9.41 mm (0.37"") and a surface area of 42.47 mm²."
651,"Fujifilm  S5000 Zoom comes with a  1/2.7"" (~ 5.33 x 4 mm) CCD sensor, which has a diagonal of  6.66 mm (0.26"") and a surface area of 21.32 mm²."
652,"Fujifilm  F420 Zoom comes with a  1/2.7"" (~ 5.33 x 4 mm) CCD sensor, which has a diagonal of  6.66 mm (0.26"") and a surface area of 21.32 mm²."
653,"Fujifilm  F700 comes with a  1/1.7"" (~ 7.53 x 5.64 mm) CCD sensor, which has a diagonal of  9.41 mm (0.37"") and a surface area of 42.47 mm²."
654,"Fujifilm  A210 Zoom comes with a  1/2.7"" (~ 5.33 x 4 mm) CCD sensor, which has a diagonal of  6.66 mm (0.26"") and a surface area of 21.32 mm²."
655,"Fujifilm  S3000 Z comes with a  1/2.7"" (~ 5.33 x 4 mm) CCD sensor, which has a diagonal of  6.66 mm (0.26"") and a surface area of 21.32 mm²."
656,"Fujifilm  A310 Zoom comes with a  1/2.7"" (~ 5.33 x 4 mm) CCD sensor, which has a diagonal of  6.66 mm (0.26"") and a surface area of 21.32 mm²."
657,"Fujifilm  F610 comes with a  1/1.7"" (~ 7.53 x 5.64 mm) CCD sensor, which has a diagonal of  9.41 mm (0.37"") and a surface area of 42.47 mm²."
658,"Fujifilm  A205 Zoom comes with a  1/2.7"" (~ 5.33 x 4 mm) CCD sensor, which has a diagonal of  6.66 mm (0.26"") and a surface area of 21.32 mm²."
659,"Fujifilm  A200 comes with a  1/2.7"" (~ 5.33 x 4 mm) CCD sensor, which has a diagonal of  6.66 mm (0.26"") and a surface area of 21.32 mm²."
660,"Fujifilm  S602 Zoom comes with a  1/1.7"" (~ 7.53 x 5.64 mm) CCD sensor, which has a diagonal of  9.41 mm (0.37"") and a surface area of 42.47 mm²."
661,"Fujifilm  A203 comes with a  1/2.7"" (~ 5.33 x 4 mm) CCD sensor, which has a diagonal of  6.66 mm (0.26"") and a surface area of 21.32 mm²."
662,"Fujifilm  2650 comes with a  1/2.7"" (~ 5.33 x 4 mm) CCD sensor, which has a diagonal of  6.66 mm (0.26"") and a surface area of 21.32 mm²."
663,"Fujifilm  S2 Pro comes with a  23 x 15.5 mm CCD sensor, which has a diagonal of  27.74 mm (1.09"") and a surface area of 356.50 mm²."
664,"Fujifilm  A303 comes with a  1/2.7"" (~ 5.33 x 4 mm) CCD sensor, which has a diagonal of  6.66 mm (0.26"") and a surface area of 21.32 mm²."
665,"Fujifilm  3800 comes with a  1/2.7"" (~ 5.33 x 4 mm) CCD sensor, which has a diagonal of  6.66 mm (0.26"") and a surface area of 21.32 mm²."
666,"Fujifilm  A202 comes with a  1/2.7"" (~ 5.33 x 4 mm) CCD sensor, which has a diagonal of  6.66 mm (0.26"") and a surface area of 21.32 mm²."
667,"Fujifilm  F402 comes with a  1/2.7"" (~ 5.33 x 4 mm) CCD sensor, which has a diagonal of  6.66 mm (0.26"") and a surface area of 21.32 mm²."
668,"Fujifilm  F401 Zoom comes with a  1/2.7"" (~ 5.33 x 4 mm) CCD sensor, which has a diagonal of  6.66 mm (0.26"") and a surface area of 21.32 mm²."
669,"Fujifilm  S304 comes with a  1/2.7"" (~ 5.33 x 4 mm) CCD sensor, which has a diagonal of  6.66 mm (0.26"") and a surface area of 21.32 mm²."
670,"Fujifilm  S602Z Pro comes with a  1/1.7"" (~ 7.53 x 5.64 mm) CCD sensor, which has a diagonal of  9.41 mm (0.37"") and a surface area of 42.47 mm²."
671,"Fujifilm  M603 comes with a  1/1.7"" (~ 7.53 x 5.64 mm) CCD sensor, which has a diagonal of  9.41 mm (0.37"") and a surface area of 42.47 mm²."
672,"Fujifilm  F601 Zoom comes with a  1/1.7"" (~ 7.53 x 5.64 mm) CCD sensor, which has a diagonal of  9.41 mm (0.37"") and a surface area of 42.47 mm²."
673,"Fujifilm  A204 comes with a  1/2.7"" (~ 5.33 x 4 mm) CCD sensor, which has a diagonal of  6.66 mm (0.26"") and a surface area of 21.32 mm²."
674,"Fujifilm  A101 comes with a  1/2.7"" (~ 5.33 x 4 mm) CCD sensor, which has a diagonal of  6.66 mm (0.26"") and a surface area of 21.32 mm²."
675,"Fujifilm  4800 Zoom comes with a  1/1.7"" (~ 7.53 x 5.64 mm) CCD sensor, which has a diagonal of  9.41 mm (0.37"") and a surface area of 42.47 mm²."
676,"Fujifilm  PR21 comes with a  1/2"" (~ 6.4 x 4.8 mm) CCD sensor, which has a diagonal of  8.00 mm (0.31"") and a surface area of 30.72 mm²."
677,"Fujifilm  30i comes with a  1/2.7"" (~ 5.33 x 4 mm) CCD sensor, which has a diagonal of  6.66 mm (0.26"") and a surface area of 21.32 mm²."
678,"Fujifilm  6800 Zoom comes with a  1/1.7"" (~ 7.53 x 5.64 mm) CCD sensor, which has a diagonal of  9.41 mm (0.37"") and a surface area of 42.47 mm²."
679,"Fujifilm  2300 comes with a  1/2.7"" (~ 5.33 x 4 mm) CCD sensor, which has a diagonal of  6.66 mm (0.26"") and a surface area of 21.32 mm²."
680,"Fujifilm  2800 Zoom comes with a  1/2.7"" (~ 5.33 x 4 mm) CCD sensor, which has a diagonal of  6.66 mm (0.26"") and a surface area of 21.32 mm²."
681,"Fujifilm  A201 comes with a  1/2.7"" (~ 5.33 x 4 mm) CCD sensor, which has a diagonal of  6.66 mm (0.26"") and a surface area of 21.32 mm²."
682,"Fujifilm  2600 Zoom comes with a  1/2.7"" (~ 5.33 x 4 mm) CCD sensor, which has a diagonal of  6.66 mm (0.26"") and a surface area of 21.32 mm²."
683,"Fujifilm  EX-20 comes with a  1/2.7"" (~ 5.33 x 4 mm) CMOS sensor, which has a diagonal of  6.66 mm (0.26"") and a surface area of 21.32 mm²."
684,"Fujifilm  A101 comes with a  1/2.7"" (~ 5.33 x 4 mm) CCD sensor, which has a diagonal of  6.66 mm (0.26"") and a surface area of 21.32 mm²."
685,"Fujifilm  4800 Zoom comes with a  1/1.7"" (~ 7.53 x 5.64 mm) CCD sensor, which has a diagonal of  9.41 mm (0.37"") and a surface area of 42.47 mm²."
686,"Fujifilm  4700 Zoom comes with a  1/1.7"" (~ 7.53 x 5.64 mm) CCD sensor, which has a diagonal of  9.41 mm (0.37"") and a surface area of 42.47 mm²."
687,"Fujifilm  2400 Zoom comes with a  1/2.7"" (~ 5.33 x 4 mm) CCD sensor, which has a diagonal of  6.66 mm (0.26"") and a surface area of 21.32 mm²."
688,"Fujifilm  S1 Pro comes with a  23 x 15.5 mm CCD sensor, which has a diagonal of  27.74 mm (1.09"") and a surface area of 356.50 mm²."
689,"Fujifilm  4900 Zoom comes with a  1/1.7"" (~ 7.53 x 5.64 mm) CCD sensor, which has a diagonal of  9.41 mm (0.37"") and a surface area of 42.47 mm²."
690,"Fujifilm  40i comes with a  1/2.7"" (~ 5.33 x 4 mm) CCD sensor, which has a diagonal of  6.66 mm (0.26"") and a surface area of 21.32 mm²."
691,"Fujifilm  1400z comes with a  1/2.7"" (~ 5.33 x 4 mm) CCD sensor, which has a diagonal of  6.66 mm (0.26"") and a surface area of 21.32 mm²."
692,"Fujifilm MX-1400 comes with a  1/2.7"" (~ 5.33 x 4 mm) CCD sensor, which has a diagonal of  6.66 mm (0.26"") and a surface area of 21.32 mm²."
693,"Fujifilm  1300 comes with a  1/2.7"" (~ 5.33 x 4 mm) CCD sensor, which has a diagonal of  6.66 mm (0.26"") and a surface area of 21.32 mm²."
694,"Fujifilm MX-1500 comes with a  1/2"" (~ 6.4 x 4.8 mm) CCD sensor, which has a diagonal of  8.00 mm (0.31"") and a surface area of 30.72 mm²."
